datetime,Datetime,Temp,pH ,mV[pH],ORP[mV],EC uS/cm,EC Abs uS/cm,RES[KOhm-cm],TDS [ppt],Sal.[psu],Sigma T[sT],Press.[psi],D.O.[%],D.O.[mg/L]
2021-11-23 09:19:07,11/23/2021 9:41:44 a. m.,13.67,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.823,39.2,2.97
2021-11-23 09:19:12,11/23/2021 9:41:49 a. m.,13.67,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,39.2,2.97
2021-11-23 09:19:17,11/23/2021 9:41:54 a. m.,13.67,4.88,133.2,312.0,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,39.3,2.98
2021-11-23 09:19:22,11/23/2021 9:41:59 a. m.,13.67,4.88,133.2,312.0,690.0,542.0,1.4,0.345,0.34,0.0,10.823,39.3,2.98
2021-11-23 09:19:27,11/23/2021 9:42:04 a. m.,13.67,4.88,133.2,312.0,690.0,542.0,1.4,0.345,0.34,0.0,10.821,39.3,2.98
2021-11-23 09:19:32,11/23/2021 9:42:09 a. m.,13.67,4.88,133.2,312.0,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,39.4,2.98
2021-11-23 09:19:37,11/23/2021 9:42:14 a. m.,13.67,4.88,133.2,312.0,690.0,542.0,1.4,0.345,0.34,0.0,10.823,39.3,2.98
2021-11-23 09:19:42,11/23/2021 9:42:19 a. m.,13.67,4.88,133.3,312.0,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,39.3,2.98
2021-11-23 09:19:47,11/23/2021 9:42:24 a. m.,13.67,4.88,133.3,312.0,690.0,542.0,1.4,0.345,0.34,0.0,10.82,39.3,2.98
2021-11-23 09:19:52,11/23/2021 9:42:29 a. m.,13.67,4.88,133.3,312.0,690.0,542.0,1.4,0.345,0.34,0.0,10.823,39.2,2.98
2021-11-23 09:19:57,11/23/2021 9:42:34 a. m.,13.67,4.88,133.3,312.0,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,39.2,2.97
2021-11-23 09:20:02,11/23/2021 9:42:39 a. m.,13.67,4.88,133.3,312.0,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,39.1,2.97
2021-11-23 09:20:07,11/23/2021 9:42:44 a. m.,13.67,4.88,133.3,312.0,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,39.1,2.96
2021-11-23 09:20:12,11/23/2021 9:42:49 a. m.,13.67,4.88,133.3,312.0,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,39.0,2.96
2021-11-23 09:20:17,11/23/2021 9:42:54 a. m.,13.67,4.88,133.2,312.0,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,39.0,2.96
2021-11-23 09:20:22,11/23/2021 9:42:59 a. m.,13.68,4.88,133.2,312.0,690.0,542.0,1.4,0.345,0.34,0.0,10.823,39.0,2.96
2021-11-23 09:20:27,11/23/2021 9:43:04 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,39.0,2.95
2021-11-23 09:20:32,11/23/2021 9:43:09 a. m.,13.68,4.88,133.3,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,39.0,2.95
2021-11-23 09:20:37,11/23/2021 9:43:14 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.823,39.0,2.96
2021-11-23 09:20:42,11/23/2021 9:43:19 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.82,39.0,2.96
2021-11-23 09:20:47,11/23/2021 9:43:24 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.823,39.1,2.96
2021-11-23 09:20:52,11/23/2021 9:43:29 a. m.,13.68,4.88,133.1,312.0,690.0,542.0,1.4,0.345,0.34,0.0,10.825,39.1,2.97
2021-11-23 09:20:57,11/23/2021 9:43:34 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.823,39.1,2.97
2021-11-23 09:21:02,11/23/2021 9:43:39 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.825,39.2,2.97
2021-11-23 09:21:07,11/23/2021 9:43:44 a. m.,13.68,4.89,133.1,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,39.2,2.97
2021-11-23 09:21:12,11/23/2021 9:43:49 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.821,39.2,2.97
2021-11-23 09:21:17,11/23/2021 9:43:54 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,39.2,2.97
2021-11-23 09:21:22,11/23/2021 9:43:59 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,39.1,2.96
2021-11-23 09:21:27,11/23/2021 9:44:04 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.825,39.1,2.96
2021-11-23 09:21:32,11/23/2021 9:44:09 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.825999999999999,39.1,2.97
2021-11-23 09:21:37,11/23/2021 9:44:14 a. m.,13.68,4.88,133.3,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.825,39.2,2.97
2021-11-23 09:21:42,11/23/2021 9:44:19 a. m.,13.68,4.88,133.1,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.823,39.2,2.97
2021-11-23 09:21:47,11/23/2021 9:44:24 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.823,39.3,2.98
2021-11-23 09:21:52,11/23/2021 9:44:29 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,39.3,2.98
2021-11-23 09:21:57,11/23/2021 9:44:34 a. m.,13.68,4.88,133.2,311.9,691.0,542.0,1.4,0.345,0.34,0.0,10.82,39.3,2.98
2021-11-23 09:22:02,11/23/2021 9:44:39 a. m.,13.68,4.88,133.1,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.821,39.2,2.97
2021-11-23 09:22:07,11/23/2021 9:44:44 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,39.2,2.97
2021-11-23 09:22:12,11/23/2021 9:44:49 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,39.1,2.97
2021-11-23 09:22:17,11/23/2021 9:44:54 a. m.,13.68,4.88,133.3,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.821,39.1,2.96
2021-11-23 09:22:22,11/23/2021 9:44:59 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.821,39.1,2.96
2021-11-23 09:22:27,11/23/2021 9:45:04 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.821,39.0,2.95
2021-11-23 09:22:32,11/23/2021 9:45:09 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,38.9,2.95
2021-11-23 09:22:37,11/23/2021 9:45:14 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.823,38.9,2.95
2021-11-23 09:22:42,11/23/2021 9:45:19 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.823,38.8,2.94
2021-11-23 09:22:47,11/23/2021 9:45:24 a. m.,13.68,4.88,133.3,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,38.7,2.93
2021-11-23 09:22:52,11/23/2021 9:45:29 a. m.,13.68,4.88,133.1,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,38.5,2.92
2021-11-23 09:22:57,11/23/2021 9:45:34 a. m.,13.68,4.88,133.2,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,38.4,2.91
2021-11-23 09:23:02,11/23/2021 9:45:39 a. m.,13.68,4.88,133.2,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,38.3,2.9
2021-11-23 09:23:07,11/23/2021 9:45:44 a. m.,13.68,4.89,133.1,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,38.3,2.9
2021-11-23 09:23:12,11/23/2021 9:45:49 a. m.,13.68,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,38.3,2.9
2021-11-23 09:23:17,11/23/2021 9:45:54 a. m.,13.68,4.88,133.1,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.821,38.3,2.9
2021-11-23 09:23:22,11/23/2021 9:45:59 a. m.,13.69,4.89,133.1,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.823,38.3,2.9
2021-11-23 09:23:27,11/23/2021 9:46:04 a. m.,13.69,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.821,38.2,2.9
2021-11-23 09:23:32,11/23/2021 9:46:09 a. m.,13.69,4.88,133.1,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,38.2,2.89
2021-11-23 09:23:37,11/23/2021 9:46:14 a. m.,13.69,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,38.1,2.89
2021-11-23 09:23:42,11/23/2021 9:46:19 a. m.,13.69,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.825999999999999,38.0,2.88
2021-11-23 09:23:47,11/23/2021 9:46:24 a. m.,13.69,4.88,133.1,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.825999999999999,37.9,2.87
2021-11-23 09:23:52,11/23/2021 9:46:29 a. m.,13.69,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.825,37.8,2.87
2021-11-23 09:23:57,11/23/2021 9:46:34 a. m.,13.69,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.825,37.8,2.86
2021-11-23 09:24:02,11/23/2021 9:46:39 a. m.,13.69,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.825,37.7,2.85
2021-11-23 09:24:07,11/23/2021 9:46:44 a. m.,13.69,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.825999999999999,37.6,2.85
2021-11-23 09:24:12,11/23/2021 9:46:49 a. m.,13.69,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,37.5,2.84
2021-11-23 09:24:17,11/23/2021 9:46:54 a. m.,13.69,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.823,37.5,2.84
2021-11-23 09:24:22,11/23/2021 9:46:59 a. m.,13.69,4.88,133.3,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.825,37.4,2.84
2021-11-23 09:24:27,11/23/2021 9:47:04 a. m.,13.69,4.88,133.2,311.9,690.0,542.0,1.4,0.345,0.34,0.0,10.823,37.4,2.83
2021-11-23 09:24:32,11/23/2021 9:47:09 a. m.,13.69,4.88,133.2,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.823,37.3,2.83
2021-11-23 09:24:37,11/23/2021 9:47:14 a. m.,13.69,4.88,133.2,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.823,37.2,2.82
2021-11-23 09:24:42,11/23/2021 9:47:19 a. m.,13.69,4.88,133.3,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,37.2,2.82
2021-11-23 09:24:47,11/23/2021 9:47:24 a. m.,13.69,4.88,133.2,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,37.2,2.82
2021-11-23 09:24:52,11/23/2021 9:47:29 a. m.,13.69,4.88,133.2,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.823,37.2,2.82
2021-11-23 09:24:57,11/23/2021 9:47:34 a. m.,13.69,4.88,133.2,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.823,37.3,2.82
2021-11-23 09:25:02,11/23/2021 9:47:39 a. m.,13.69,4.88,133.2,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.825,37.2,2.82
2021-11-23 09:25:07,11/23/2021 9:47:44 a. m.,13.69,4.88,133.2,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.823,37.2,2.82
2021-11-23 09:25:12,11/23/2021 9:47:49 a. m.,13.69,4.88,133.2,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,37.1,2.81
2021-11-23 09:25:17,11/23/2021 9:47:54 a. m.,13.69,4.88,133.2,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,37.1,2.81
2021-11-23 09:25:22,11/23/2021 9:47:59 a. m.,13.69,4.88,133.2,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.825,37.0,2.8
2021-11-23 09:25:27,11/23/2021 9:48:04 a. m.,13.69,4.89,133.1,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.825,36.9,2.8
2021-11-23 09:25:32,11/23/2021 9:48:09 a. m.,13.69,4.89,133.1,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.825999999999999,36.9,2.79
2021-11-23 09:25:37,11/23/2021 9:48:14 a. m.,13.69,4.88,133.1,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.825999999999999,36.9,2.79
2021-11-23 09:25:42,11/23/2021 9:48:19 a. m.,13.69,4.88,133.3,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.823,36.8,2.79
2021-11-23 09:25:47,11/23/2021 9:48:24 a. m.,13.69,4.88,133.2,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,36.8,2.79
2021-11-23 09:25:52,11/23/2021 9:48:29 a. m.,13.69,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825,36.8,2.79
2021-11-23 09:25:57,11/23/2021 9:48:34 a. m.,13.69,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.823,36.8,2.79
2021-11-23 09:26:02,11/23/2021 9:48:39 a. m.,13.69,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,36.8,2.79
2021-11-23 09:26:07,11/23/2021 9:48:44 a. m.,13.7,4.88,133.2,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,36.9,2.79
2021-11-23 09:26:12,11/23/2021 9:48:49 a. m.,13.69,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,37.0,2.81
2021-11-23 09:26:17,11/23/2021 9:48:54 a. m.,13.7,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,37.1,2.81
2021-11-23 09:26:22,11/23/2021 9:48:59 a. m.,13.7,4.89,133.1,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.821,37.2,2.82
2021-11-23 09:26:27,11/23/2021 9:49:04 a. m.,13.7,4.88,133.3,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,37.3,2.82
2021-11-23 09:26:32,11/23/2021 9:49:09 a. m.,13.7,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.821,37.2,2.82
2021-11-23 09:26:37,11/23/2021 9:49:14 a. m.,13.7,4.88,133.1,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,37.2,2.82
2021-11-23 09:26:42,11/23/2021 9:49:19 a. m.,13.7,4.89,133.1,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.823,37.1,2.81
2021-11-23 09:26:47,11/23/2021 9:49:24 a. m.,13.7,4.88,133.2,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,37.2,2.81
2021-11-23 09:26:52,11/23/2021 9:49:29 a. m.,13.7,4.89,133.1,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.823,37.2,2.82
2021-11-23 09:26:57,11/23/2021 9:49:34 a. m.,13.7,4.88,133.2,311.8,690.0,542.0,1.4,0.345,0.34,0.0,10.819,37.2,2.81
2021-11-23 09:27:02,11/23/2021 9:49:39 a. m.,13.7,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.82,37.1,2.81
2021-11-23 09:27:07,11/23/2021 9:49:44 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.821,37.0,2.81
2021-11-23 09:27:12,11/23/2021 9:49:49 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.821,37.0,2.8
2021-11-23 09:27:17,11/23/2021 9:49:54 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.821,36.9,2.8
2021-11-23 09:27:22,11/23/2021 9:49:59 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.823,36.9,2.79
2021-11-23 09:27:27,11/23/2021 9:50:04 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.823,36.9,2.79
2021-11-23 09:27:32,11/23/2021 9:50:09 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825,36.9,2.79
2021-11-23 09:27:37,11/23/2021 9:50:14 a. m.,13.71,4.88,133.3,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825,36.9,2.79
2021-11-23 09:27:42,11/23/2021 9:50:19 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,36.9,2.79
2021-11-23 09:27:47,11/23/2021 9:50:24 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,36.9,2.8
2021-11-23 09:27:52,11/23/2021 9:50:29 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,37.0,2.81
2021-11-23 09:27:57,11/23/2021 9:50:34 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,37.1,2.81
2021-11-23 09:28:02,11/23/2021 9:50:39 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,37.2,2.82
2021-11-23 09:28:07,11/23/2021 9:50:44 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.82,37.3,2.82
2021-11-23 09:28:12,11/23/2021 9:50:49 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,37.1,2.81
2021-11-23 09:28:17,11/23/2021 9:50:54 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,37.0,2.8
2021-11-23 09:28:22,11/23/2021 9:50:59 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825999999999999,37.4,2.84
2021-11-23 09:28:27,11/23/2021 9:51:04 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825,37.9,2.87
2021-11-23 09:28:32,11/23/2021 9:51:09 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825,38.3,2.9
2021-11-23 09:28:37,11/23/2021 9:51:14 a. m.,13.71,4.89,133.1,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825,38.8,2.94
2021-11-23 09:28:42,11/23/2021 9:51:19 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825999999999999,39.3,2.98
2021-11-23 09:28:47,11/23/2021 9:51:24 a. m.,13.71,4.89,133.0,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,39.8,3.01
2021-11-23 09:28:52,11/23/2021 9:51:29 a. m.,13.71,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825,40.1,3.04
2021-11-23 09:28:57,11/23/2021 9:51:34 a. m.,13.72,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825,40.4,3.06
2021-11-23 09:29:02,11/23/2021 9:51:39 a. m.,13.72,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,40.6,3.07
2021-11-23 09:29:07,11/23/2021 9:51:44 a. m.,13.72,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,40.7,3.08
2021-11-23 09:29:12,11/23/2021 9:51:49 a. m.,13.72,4.88,133.1,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.821,40.7,3.09
2021-11-23 09:29:17,11/23/2021 9:51:54 a. m.,13.72,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.822000000000001,40.8,3.09
2021-11-23 09:29:22,11/23/2021 9:51:59 a. m.,13.72,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,40.8,3.09
2021-11-23 09:29:27,11/23/2021 9:52:04 a. m.,13.72,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.823,40.7,3.08
2021-11-23 09:29:32,11/23/2021 9:52:09 a. m.,13.72,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,40.7,3.08
2021-11-23 09:29:37,11/23/2021 9:52:14 a. m.,13.72,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825,40.7,3.08
2021-11-23 09:29:42,11/23/2021 9:52:19 a. m.,13.72,4.89,133.1,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825,40.7,3.08
2021-11-23 09:29:47,11/23/2021 9:52:24 a. m.,13.72,4.89,133.1,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825999999999999,40.7,3.08
2021-11-23 09:29:52,11/23/2021 9:52:29 a. m.,13.72,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.827,40.7,3.08
2021-11-23 09:29:57,11/23/2021 9:52:34 a. m.,13.72,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825,40.7,3.08
2021-11-23 09:30:02,11/23/2021 9:52:39 a. m.,13.72,4.88,133.3,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825,40.6,3.08
2021-11-23 09:30:07,11/23/2021 9:52:44 a. m.,13.72,4.88,133.1,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825,40.6,3.07
2021-11-23 09:30:12,11/23/2021 9:52:49 a. m.,13.72,4.88,133.1,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825999999999999,40.6,3.07
2021-11-23 09:30:17,11/23/2021 9:52:54 a. m.,13.72,4.88,133.1,311.7,691.0,543.0,1.4,0.345,0.34,0.0,10.825999999999999,40.5,3.07
2021-11-23 09:30:22,11/23/2021 9:52:59 a. m.,13.72,4.88,133.2,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.825,40.5,3.07
2021-11-23 09:30:27,11/23/2021 9:53:04 a. m.,13.72,4.88,133.2,311.7,690.0,543.0,1.4,0.345,0.34,0.0,10.825,40.5,3.07
2021-11-23 09:30:32,11/23/2021 9:53:09 a. m.,13.72,4.88,133.1,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.824000000000002,40.5,3.07
2021-11-23 09:30:37,11/23/2021 9:53:14 a. m.,13.72,4.88,133.1,311.7,690.0,543.0,1.4,0.345,0.34,0.0,10.825999999999999,40.7,3.08
2021-11-23 09:30:42,11/23/2021 9:53:19 a. m.,13.72,4.88,133.1,311.7,690.0,543.0,1.4,0.345,0.34,0.0,10.824000000000002,40.8,3.09
2021-11-23 09:30:47,11/23/2021 9:53:24 a. m.,13.72,4.88,133.1,311.7,690.0,542.0,1.4,0.345,0.34,0.0,10.823,40.8,3.09
2021-11-23 09:30:52,11/23/2021 9:53:29 a. m.,13.72,4.89,133.1,311.6,690.0,543.0,1.4,0.345,0.34,0.0,10.823,40.8,3.09
2021-11-23 09:30:57,11/23/2021 9:53:34 a. m.,13.72,4.89,133.1,311.6,690.0,543.0,1.4,0.345,0.34,0.0,10.823,40.8,3.09
2021-11-23 09:31:02,11/23/2021 9:53:39 a. m.,13.72,4.89,133.1,311.6,690.0,543.0,1.4,0.345,0.34,0.0,10.823,40.7,3.08
2021-11-23 09:31:07,11/23/2021 9:53:44 a. m.,13.72,4.89,133.1,311.6,690.0,543.0,1.4,0.345,0.34,0.0,10.825,40.7,3.08
2021-11-23 09:31:12,11/23/2021 9:53:49 a. m.,13.72,4.89,133.0,311.6,690.0,543.0,1.4,0.345,0.34,0.0,10.825,40.7,3.08
2021-11-23 09:31:17,11/23/2021 9:53:54 a. m.,13.72,4.89,133.0,311.6,690.0,543.0,1.4,0.345,0.34,0.0,10.825999999999999,40.7,3.08
2021-11-23 09:31:22,11/23/2021 9:53:59 a. m.,13.73,4.89,133.0,311.6,690.0,543.0,1.4,0.345,0.34,0.0,10.824000000000002,40.8,3.09
2021-11-23 09:31:27,11/23/2021 9:54:04 a. m.,13.73,4.89,133.0,311.6,690.0,543.0,1.4,0.345,0.34,0.0,10.827,40.8,3.09
2021-11-23 09:31:32,11/23/2021 9:54:09 a. m.,13.73,4.89,133.0,311.6,690.0,543.0,1.4,0.345,0.34,0.0,10.827,40.8,3.09
2021-11-23 09:31:37,11/23/2021 9:54:14 a. m.,13.73,4.89,133.1,311.7,690.0,543.0,1.4,0.345,0.34,0.0,10.825999999999999,40.7,3.09
2021-11-23 09:31:42,11/23/2021 9:54:19 a. m.,13.73,4.89,133.1,311.6,690.0,543.0,1.4,0.345,0.34,0.0,10.825999999999999,40.7,3.08
2021-11-23 09:31:47,11/23/2021 9:54:24 a. m.,13.73,4.89,133.0,311.6,690.0,543.0,1.4,0.345,0.34,0.0,10.827,40.6,3.07
2021-11-23 09:31:52,11/23/2021 9:54:29 a. m.,13.73,4.89,133.1,311.6,690.0,543.0,1.4,0.345,0.34,0.0,10.828,40.7,3.08
2021-11-23 09:31:57,11/23/2021 9:54:34 a. m.,13.73,4.89,133.1,311.5,690.0,543.0,1.4,0.345,0.34,0.0,10.828,41.1,3.11
2021-11-23 09:32:02,11/23/2021 9:54:39 a. m.,13.73,4.89,133.1,311.5,690.0,543.0,1.4,0.345,0.34,0.0,10.825999999999999,41.7,3.16
2021-11-23 09:32:07,11/23/2021 9:54:44 a. m.,13.73,4.89,133.0,311.5,690.0,543.0,1.4,0.345,0.34,0.0,10.827,42.5,3.22
2021-11-23 09:32:12,11/23/2021 9:54:49 a. m.,13.73,4.89,133.1,311.5,690.0,543.0,1.4,0.345,0.34,0.0,10.824000000000002,43.0,3.26
2021-11-23 09:32:17,11/23/2021 9:54:54 a. m.,13.73,4.89,133.1,311.5,690.0,543.0,1.4,0.345,0.34,0.0,10.825999999999999,43.3,3.28
2021-11-23 09:32:22,11/23/2021 9:54:59 a. m.,13.73,4.89,133.1,311.5,690.0,543.0,1.4,0.345,0.34,0.0,10.823,43.4,3.29
2021-11-23 09:32:27,11/23/2021 9:55:04 a. m.,13.73,4.89,133.1,311.5,690.0,543.0,1.4,0.345,0.34,0.0,10.821,43.5,3.29
2021-11-23 09:32:32,11/23/2021 9:55:09 a. m.,13.73,4.89,133.1,311.5,690.0,543.0,1.4,0.345,0.34,0.0,10.821,43.5,3.29
2021-11-23 09:32:37,11/23/2021 9:55:14 a. m.,13.73,4.89,133.1,311.5,690.0,543.0,1.4,0.345,0.34,0.0,10.824000000000002,43.5,3.29
