datetime,Datetime,Temp,pH ,mV[pH],ORP[mV],EC,EC Abs,RES[KOhm-cm],TDS [ppt],Sal.[psu],Sigma T[sT],Press.[psi],D.O.[%],D.O.[mg/L]
2021-11-18 11:38:40,11/18/2021 12:01:17 p. m.,14.93,5.16,119,284.2,660,534,1.5,0.33,0.32,0,10.808,75.7,5.57
2021-11-18 11:38:45,11/18/2021 12:01:22 p. m.,14.93,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.809,76.3,5.62
2021-11-18 11:38:50,11/18/2021 12:01:27 p. m.,14.93,5.16,119.1,284.2,660,534,1.5,0.33,0.32,0,10.808,76.4,5.62
2021-11-18 11:38:55,11/18/2021 12:01:32 p. m.,14.93,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.809,75.9,5.59
2021-11-18 11:39:00,11/18/2021 12:01:37 p. m.,14.93,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.808,75.1,5.53
2021-11-18 11:39:05,11/18/2021 12:01:42 p. m.,14.93,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.808,74.9,5.52
2021-11-18 11:39:10,11/18/2021 12:01:47 p. m.,14.93,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.81,74.7,5.5
2021-11-18 11:39:15,11/18/2021 12:01:52 p. m.,14.93,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.808,74.4,5.48
2021-11-18 11:39:20,11/18/2021 12:01:57 p. m.,14.93,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.809,74.4,5.48
2021-11-18 11:39:25,11/18/2021 12:02:02 p. m.,14.93,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.808,74.3,5.47
2021-11-18 11:39:30,11/18/2021 12:02:07 p. m.,14.94,5.16,119,284.2,660,534,1.5,0.33,0.32,0,10.807,74.4,5.48
2021-11-18 11:39:35,11/18/2021 12:02:12 p. m.,14.94,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.807,75.5,5.56
2021-11-18 11:39:40,11/18/2021 12:02:17 p. m.,14.94,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.808,76.1,5.6
2021-11-18 11:39:45,11/18/2021 12:02:22 p. m.,14.94,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.808,75.8,5.58
2021-11-18 11:39:50,11/18/2021 12:02:27 p. m.,14.94,5.16,119,284.2,661,534,1.5,0.33,0.32,0,10.807,75.2,5.54
2021-11-18 11:39:55,11/18/2021 12:02:32 p. m.,14.94,5.16,119,284.2,661,534,1.5,0.33,0.32,0,10.809,75,5.52
2021-11-18 11:40:00,11/18/2021 12:02:37 p. m.,14.94,5.16,119,284.2,661,534,1.5,0.33,0.32,0,10.806,75.6,5.56
2021-11-18 11:40:05,11/18/2021 12:02:42 p. m.,14.94,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.807,75.8,5.58
2021-11-18 11:40:10,11/18/2021 12:02:47 p. m.,14.94,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.808,75.3,5.54
2021-11-18 11:40:15,11/18/2021 12:02:52 p. m.,14.94,5.16,119,284.2,661,534,1.5,0.33,0.32,0,10.806,74.9,5.51
2021-11-18 11:40:20,11/18/2021 12:02:57 p. m.,14.94,5.16,118.9,284.2,661,534,1.5,0.33,0.32,0,10.807,74.5,5.48
2021-11-18 11:40:25,11/18/2021 12:03:02 p. m.,14.94,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.807,74,5.45
2021-11-18 11:40:30,11/18/2021 12:03:07 p. m.,14.94,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.808,73.6,5.42
2021-11-18 11:40:35,11/18/2021 12:03:12 p. m.,14.94,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.811,73.2,5.39
2021-11-18 11:40:40,11/18/2021 12:03:17 p. m.,14.94,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.809,72.8,5.36
2021-11-18 11:40:45,11/18/2021 12:03:22 p. m.,14.94,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.808,72.7,5.35
2021-11-18 11:40:50,11/18/2021 12:03:27 p. m.,14.94,5.16,119.1,284.2,660,534,1.5,0.33,0.32,0,10.809,73.4,5.41
2021-11-18 11:40:55,11/18/2021 12:03:32 p. m.,14.94,5.16,119.1,284.2,660,534,1.5,0.33,0.32,0,10.81,74.7,5.5
2021-11-18 11:41:00,11/18/2021 12:03:37 p. m.,14.94,5.16,119.1,284.2,660,534,1.5,0.33,0.32,0,10.809,75,5.52
2021-11-18 11:41:05,11/18/2021 12:03:42 p. m.,14.95,5.16,119.1,284.2,661,534,1.5,0.33,0.32,0,10.809,74.8,5.51
2021-11-18 11:41:10,11/18/2021 12:03:47 p. m.,14.96,5.16,119.1,284.2,660,534,1.5,0.33,0.32,0,10.81,75.9,5.59
2021-11-18 11:41:15,11/18/2021 12:03:52 p. m.,14.96,5.16,119.1,284.2,660,534,1.5,0.33,0.32,0,10.81,76.8,5.65
2021-11-18 11:41:20,11/18/2021 12:03:57 p. m.,14.96,5.16,119.1,284.2,660,534,1.5,0.33,0.32,0,10.809,76.6,5.63
2021-11-18 11:41:25,11/18/2021 12:04:02 p. m.,14.96,5.16,119.1,284.2,660,534,1.5,0.33,0.32,0,10.807,76.1,5.6
2021-11-18 11:41:30,11/18/2021 12:04:07 p. m.,14.96,5.16,119.1,284.2,660,534,1.5,0.33,0.32,0,10.809,75.7,5.57
2021-11-18 11:41:35,11/18/2021 12:04:12 p. m.,14.96,5.16,119.1,284.2,661,535,1.5,0.33,0.32,0,10.809,76.1,5.6
2021-11-18 11:41:40,11/18/2021 12:04:17 p. m.,14.96,5.16,119.1,284.2,661,535,1.5,0.33,0.32,0,10.81,77.3,5.69
2021-11-18 11:41:45,11/18/2021 12:04:22 p. m.,14.96,5.16,119,284.2,660,535,1.5,0.33,0.32,0,10.808,78.7,5.79
2021-11-18 11:41:50,11/18/2021 12:04:27 p. m.,14.97,5.16,119.1,284.2,660,535,1.5,0.33,0.32,0,10.808,77.9,5.73
2021-11-18 11:41:55,11/18/2021 12:04:32 p. m.,14.97,5.16,119.1,284.2,660,535,1.5,0.33,0.32,0,10.808,77,5.67
2021-11-18 11:42:00,11/18/2021 12:04:37 p. m.,14.97,5.16,119.1,284.2,661,535,1.5,0.33,0.32,0,10.81,76.3,5.62
2021-11-18 11:42:05,11/18/2021 12:04:42 p. m.,14.97,5.16,119,284.3,661,535,1.5,0.33,0.32,0,10.811,75.6,5.56
2021-11-18 11:42:10,11/18/2021 12:04:47 p. m.,14.97,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.811,75.2,5.53
2021-11-18 11:42:15,11/18/2021 12:04:52 p. m.,14.97,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.811,75,5.52
2021-11-18 11:42:20,11/18/2021 12:04:57 p. m.,14.97,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.809,74.9,5.51
2021-11-18 11:42:25,11/18/2021 12:05:02 p. m.,14.97,5.16,119.2,284.3,661,535,1.5,0.33,0.32,0,10.809,74.7,5.49
2021-11-18 11:42:30,11/18/2021 12:05:07 p. m.,14.97,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.809,74.2,5.46
2021-11-18 11:42:35,11/18/2021 12:05:12 p. m.,14.97,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.809,73.8,5.43
2021-11-18 11:42:40,11/18/2021 12:05:17 p. m.,14.97,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.807,73.5,5.41
2021-11-18 11:42:45,11/18/2021 12:05:22 p. m.,14.97,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.811,73.4,5.4
2021-11-18 11:42:50,11/18/2021 12:05:27 p. m.,14.97,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.81,74,5.45
2021-11-18 11:42:55,11/18/2021 12:05:32 p. m.,14.97,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.809,74.5,5.48
2021-11-18 11:43:00,11/18/2021 12:05:37 p. m.,14.97,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.809,74.7,5.49
2021-11-18 11:43:05,11/18/2021 12:05:42 p. m.,14.97,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.81,74.5,5.48
2021-11-18 11:43:10,11/18/2021 12:05:47 p. m.,14.97,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.812,73.9,5.44
2021-11-18 11:43:15,11/18/2021 12:05:52 p. m.,14.97,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.812,73.4,5.4
2021-11-18 11:43:20,11/18/2021 12:05:57 p. m.,14.97,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.812,73.2,5.39
2021-11-18 11:43:25,11/18/2021 12:06:02 p. m.,14.97,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.811,73.1,5.38
2021-11-18 11:43:30,11/18/2021 12:06:07 p. m.,14.97,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.812,72.9,5.36
2021-11-18 11:43:35,11/18/2021 12:06:12 p. m.,14.98,5.16,119.1,284.3,660,535,1.5,0.33,0.32,0,10.811,72.7,5.35
2021-11-18 11:43:40,11/18/2021 12:06:17 p. m.,14.98,5.16,119.1,284.4,660,535,1.5,0.33,0.32,0,10.81,72.8,5.36
2021-11-18 11:43:45,11/18/2021 12:06:22 p. m.,14.98,5.16,119.1,284.4,660,535,1.5,0.33,0.32,0,10.81,73.3,5.39
2021-11-18 11:43:50,11/18/2021 12:06:27 p. m.,14.98,5.16,119.1,284.3,660,535,1.5,0.33,0.32,0,10.811,73.3,5.4
2021-11-18 11:43:55,11/18/2021 12:06:32 p. m.,14.98,5.15,119.2,284.3,661,535,1.5,0.33,0.32,0,10.812,73.6,5.42
2021-11-18 11:44:00,11/18/2021 12:06:37 p. m.,14.98,5.16,119.1,284.3,660,535,1.5,0.33,0.32,0,10.811,74.4,5.48
2021-11-18 11:44:05,11/18/2021 12:06:42 p. m.,14.98,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.811,75.4,5.55
2021-11-18 11:44:10,11/18/2021 12:06:47 p. m.,14.98,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.811,76.1,5.6
2021-11-18 11:44:15,11/18/2021 12:06:52 p. m.,14.98,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.81,75.8,5.57
2021-11-18 11:44:20,11/18/2021 12:06:57 p. m.,14.98,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.812,75.5,5.55
2021-11-18 11:44:25,11/18/2021 12:07:02 p. m.,14.98,5.16,119.1,284.3,660,535,1.5,0.33,0.32,0,10.81,75.6,5.56
2021-11-18 11:44:30,11/18/2021 12:07:07 p. m.,14.98,5.16,119,284.3,660,535,1.5,0.33,0.32,0,10.811,76.3,5.62
2021-11-18 11:44:35,11/18/2021 12:07:12 p. m.,14.98,5.16,119,284.3,661,535,1.5,0.33,0.32,0,10.81,76.5,5.63
2021-11-18 11:44:40,11/18/2021 12:07:17 p. m.,14.99,5.16,119,284.3,660,535,1.5,0.33,0.32,0,10.809,76,5.59
2021-11-18 11:44:45,11/18/2021 12:07:22 p. m.,14.98,5.16,119.2,284.3,661,535,1.5,0.33,0.32,0,10.809,75.8,5.58
2021-11-18 11:44:50,11/18/2021 12:07:27 p. m.,14.98,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.809,75.7,5.57
2021-11-18 11:44:55,11/18/2021 12:07:32 p. m.,14.98,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.81,75.3,5.54
2021-11-18 11:45:00,11/18/2021 12:07:37 p. m.,14.99,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.809,74.9,5.51
2021-11-18 11:45:05,11/18/2021 12:07:42 p. m.,14.99,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.809,74.8,5.5
2021-11-18 11:45:10,11/18/2021 12:07:47 p. m.,14.99,5.16,119.1,284.3,660,535,1.5,0.33,0.32,0,10.809,74.6,5.49
2021-11-18 11:45:15,11/18/2021 12:07:52 p. m.,14.99,5.16,119.2,284.3,660,535,1.5,0.33,0.32,0,10.808,74.5,5.48
2021-11-18 11:45:20,11/18/2021 12:07:57 p. m.,14.99,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.808,74.3,5.47
2021-11-18 11:45:25,11/18/2021 12:08:02 p. m.,14.99,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.809,74.2,5.45
2021-11-18 11:45:30,11/18/2021 12:08:07 p. m.,14.99,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.809,74,5.45
2021-11-18 11:45:35,11/18/2021 12:08:12 p. m.,14.99,5.16,119.1,284.3,660,535,1.5,0.33,0.32,0,10.809,74,5.44
2021-11-18 11:45:40,11/18/2021 12:08:17 p. m.,14.99,5.16,119.1,284.3,660,535,1.5,0.33,0.32,0,10.811,75.8,5.57
2021-11-18 11:45:45,11/18/2021 12:08:22 p. m.,15,5.16,119.1,284.3,660,535,1.5,0.33,0.32,0,10.81,76.5,5.62
2021-11-18 11:45:50,11/18/2021 12:08:27 p. m.,15,5.16,119.1,284.3,660,535,1.5,0.33,0.32,0,10.809,76.2,5.6
2021-11-18 11:45:55,11/18/2021 12:08:32 p. m.,15,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.808,75.6,5.56
2021-11-18 11:46:00,11/18/2021 12:08:37 p. m.,15,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.808,75.1,5.52
2021-11-18 11:46:05,11/18/2021 12:08:42 p. m.,15,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.808,74.8,5.5
2021-11-18 11:46:10,11/18/2021 12:08:47 p. m.,15,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.808,74.4,5.47
2021-11-18 11:46:15,11/18/2021 12:08:52 p. m.,15,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.81,74.5,5.47
2021-11-18 11:46:20,11/18/2021 12:08:57 p. m.,15,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.809,74,5.44
2021-11-18 11:46:25,11/18/2021 12:09:02 p. m.,15,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.808,74.1,5.45
2021-11-18 11:46:30,11/18/2021 12:09:07 p. m.,15,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.81,74.4,5.47
2021-11-18 11:46:35,11/18/2021 12:09:12 p. m.,15.01,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.809,74.7,5.49
2021-11-18 11:46:40,11/18/2021 12:09:17 p. m.,15.01,5.16,119,284.3,661,535,1.5,0.33,0.32,0,10.81,74.8,5.5
2021-11-18 11:46:45,11/18/2021 12:09:22 p. m.,15.01,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.809,74.8,5.5
2021-11-18 11:46:50,11/18/2021 12:09:27 p. m.,15.01,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.807,74.7,5.49
2021-11-18 11:46:55,11/18/2021 12:09:32 p. m.,15.01,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.809,74.7,5.49
2021-11-18 11:47:00,11/18/2021 12:09:37 p. m.,15.01,5.16,119.2,284.3,661,535,1.5,0.33,0.32,0,10.809,74.5,5.48
2021-11-18 11:47:05,11/18/2021 12:09:42 p. m.,15.01,5.16,119.2,284.3,661,535,1.5,0.33,0.32,0,10.81,74.3,5.46
2021-11-18 11:47:10,11/18/2021 12:09:47 p. m.,15.01,5.16,119.1,284.4,661,535,1.5,0.33,0.32,0,10.809,73.9,5.43
2021-11-18 11:47:15,11/18/2021 12:09:52 p. m.,15.01,5.16,119.1,284.4,661,535,1.5,0.33,0.32,0,10.809,74.7,5.49
2021-11-18 11:47:20,11/18/2021 12:09:57 p. m.,15.01,5.16,119.1,284.4,661,535,1.5,0.33,0.32,0,10.809,75,5.52
2021-11-18 11:47:25,11/18/2021 12:10:02 p. m.,15.01,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.81,74.8,5.5
2021-11-18 11:47:30,11/18/2021 12:10:07 p. m.,15.01,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.808,74.6,5.48
2021-11-18 11:47:35,11/18/2021 12:10:12 p. m.,15.01,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.809,74.4,5.47
2021-11-18 11:47:40,11/18/2021 12:10:17 p. m.,15.01,5.16,119.1,284.3,661,535,1.5,0.33,0.32,0,10.811,74.2,5.45
2021-11-18 11:47:45,11/18/2021 12:10:22 p. m.,15.01,5.16,119.1,284.4,661,535,1.5,0.33,0.32,0,10.811,73.7,5.42
2021-11-18 11:47:50,11/18/2021 12:10:27 p. m.,15.01,5.16,119.1,284.4,661,535,1.5,0.33,0.32,0,10.81,73.4,5.4
2021-11-18 11:47:55,11/18/2021 12:10:32 p. m.,15.02,5.16,119,284.4,661,535,1.5,0.33,0.32,0,10.81,73.3,5.39
2021-11-18 11:48:00,11/18/2021 12:10:37 p. m.,15.02,5.16,119.2,284.4,661,535,1.5,0.33,0.32,0,10.814,73.3,5.39
2021-11-18 11:48:05,11/18/2021 12:10:42 p. m.,15.02,5.16,119.1,284.4,661,535,1.5,0.33,0.32,0,10.815,73.2,5.38
2021-11-18 11:48:10,11/18/2021 12:10:47 p. m.,15.02,5.16,119.1,284.4,661,535,1.5,0.33,0.32,0,10.813,72.9,5.36
2021-11-18 11:48:15,11/18/2021 12:10:52 p. m.,15.02,5.16,119.1,284.4,661,535,1.5,0.33,0.32,0,10.813,72.9,5.36
2021-11-18 11:48:20,11/18/2021 12:10:57 p. m.,15.02,5.16,119.1,284.5,661,535,1.5,0.33,0.32,0,10.812,72.8,5.35
2021-11-18 11:48:25,11/18/2021 12:11:02 p. m.,15.02,5.16,119.1,284.4,661,535,1.5,0.33,0.32,0,10.813,73,5.36
2021-11-18 11:48:30,11/18/2021 12:11:07 p. m.,15.02,5.16,119.1,284.5,661,535,1.5,0.33,0.32,0,10.811,73.1,5.37
2021-11-18 11:48:35,11/18/2021 12:11:12 p. m.,15.02,5.16,119.1,284.5,661,535,1.5,0.33,0.32,0,10.812,73.3,5.39
2021-11-18 11:48:40,11/18/2021 12:11:17 p. m.,15.02,5.16,119.1,284.5,661,536,1.5,0.33,0.32,0,10.811,73.1,5.38
2021-11-18 11:48:45,11/18/2021 12:11:22 p. m.,15.02,5.16,119.1,284.5,661,536,1.5,0.33,0.32,0,10.813,72.8,5.36
2021-11-18 11:48:50,11/18/2021 12:11:27 p. m.,15.02,5.16,119.2,284.5,661,536,1.5,0.33,0.32,0,10.813,73,5.37
2021-11-18 11:48:55,11/18/2021 12:11:32 p. m.,15.03,5.16,119.1,284.5,661,536,1.5,0.33,0.32,0,10.813,73.6,5.41
2021-11-18 11:49:00,11/18/2021 12:11:37 p. m.,15.04,5.16,119.1,284.5,661,536,1.5,0.33,0.32,0,10.811,74.5,5.48
2021-11-18 11:49:05,11/18/2021 12:11:42 p. m.,15.04,5.16,119.2,284.5,661,536,1.5,0.33,0.32,0,10.812,75.3,5.54
2021-11-18 11:49:10,11/18/2021 12:11:47 p. m.,15.04,5.16,119.1,284.4,661,536,1.5,0.33,0.32,0,10.812,76.2,5.6
2021-11-18 11:49:15,11/18/2021 12:11:52 p. m.,15.04,5.16,119.1,284.4,661,536,1.5,0.33,0.32,0,10.811,76.5,5.62
2021-11-18 11:49:20,11/18/2021 12:11:57 p. m.,15.04,5.16,119.1,284.4,661,536,1.5,0.33,0.32,0,10.81,76.3,5.6
2021-11-18 11:49:25,11/18/2021 12:12:02 p. m.,15.05,5.16,119.1,284.4,661,536,1.5,0.33,0.32,0,10.809,76.6,5.63
2021-11-18 11:49:30,11/18/2021 12:12:07 p. m.,15.05,5.16,119.1,284.4,661,536,1.5,0.33,0.32,0,10.81,76.5,5.62
2021-11-18 11:49:35,11/18/2021 12:12:12 p. m.,15.05,5.16,119.1,284.4,661,536,1.5,0.33,0.32,0,10.81,75.8,5.57
2021-11-18 11:49:40,11/18/2021 12:12:17 p. m.,15.06,5.16,119.2,284.4,661,536,1.5,0.33,0.32,0,10.81,75.6,5.55
2021-11-18 11:49:45,11/18/2021 12:12:22 p. m.,15.06,5.16,119.1,284.4,661,536,1.5,0.33,0.32,0,10.809,75.5,5.54
2021-11-18 11:49:50,11/18/2021 12:12:27 p. m.,15.06,5.16,119.2,284.4,661,536,1.5,0.33,0.32,0,10.809,75.8,5.57
2021-11-18 11:49:55,11/18/2021 12:12:32 p. m.,15.06,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.81,76.2,5.6
2021-11-18 11:50:00,11/18/2021 12:12:37 p. m.,15.06,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.809,75.9,5.57
2021-11-18 11:50:05,11/18/2021 12:12:42 p. m.,15.06,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.808,75.6,5.55
2021-11-18 11:50:10,11/18/2021 12:12:47 p. m.,15.06,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.808,76.3,5.6
2021-11-18 11:50:15,11/18/2021 12:12:52 p. m.,15.06,5.16,119.3,284.3,661,536,1.5,0.33,0.32,0,10.808,77,5.65
2021-11-18 11:50:20,11/18/2021 12:12:57 p. m.,15.06,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.809,76.9,5.64
2021-11-18 11:50:25,11/18/2021 12:13:02 p. m.,15.06,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.809,76.3,5.6
2021-11-18 11:50:30,11/18/2021 12:13:07 p. m.,15.06,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.809,76,5.58
2021-11-18 11:50:35,11/18/2021 12:13:12 p. m.,15.06,5.16,119.1,284.3,661,536,1.5,0.33,0.32,0,10.81,76.7,5.63
2021-11-18 11:50:40,11/18/2021 12:13:17 p. m.,15.06,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.811,78.4,5.76
2021-11-18 11:50:45,11/18/2021 12:13:22 p. m.,15.06,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.811,77.8,5.71
2021-11-18 11:50:50,11/18/2021 12:13:27 p. m.,15.06,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.81,77,5.66
2021-11-18 11:50:55,11/18/2021 12:13:32 p. m.,15.06,5.16,119.1,284.4,661,536,1.5,0.33,0.32,0,10.811,76.4,5.61
2021-11-18 11:51:00,11/18/2021 12:13:37 p. m.,15.07,5.16,119.2,284.4,661,536,1.5,0.33,0.32,0,10.809,75.8,5.56
2021-11-18 11:51:05,11/18/2021 12:13:42 p. m.,15.07,5.16,119.2,284.4,661,536,1.5,0.33,0.32,0,10.81,75.4,5.53
2021-11-18 11:51:10,11/18/2021 12:13:47 p. m.,15.07,5.16,119.2,284.4,661,536,1.5,0.33,0.32,0,10.81,75.1,5.52
2021-11-18 11:51:15,11/18/2021 12:13:52 p. m.,15.07,5.16,119.2,284.4,661,536,1.5,0.33,0.32,0,10.81,74.9,5.5
2021-11-18 11:51:20,11/18/2021 12:13:57 p. m.,15.07,5.16,119.1,284.4,661,536,1.5,0.33,0.32,0,10.809,75.2,5.52
2021-11-18 11:51:25,11/18/2021 12:14:02 p. m.,15.07,5.16,119.2,284.4,661,536,1.5,0.33,0.32,0,10.809,75.5,5.54
2021-11-18 11:51:30,11/18/2021 12:14:07 p. m.,15.07,5.15,119.3,284.4,661,536,1.5,0.33,0.32,0,10.808,75.3,5.53
2021-11-18 11:51:35,11/18/2021 12:14:12 p. m.,15.07,5.16,119.1,284.4,661,536,1.5,0.33,0.32,0,10.806,75.9,5.57
2021-11-18 11:51:40,11/18/2021 12:14:17 p. m.,15.07,5.16,119.2,284.5,661,536,1.5,0.33,0.32,0,10.809,76.8,5.64
2021-11-18 11:51:45,11/18/2021 12:14:22 p. m.,15.07,5.16,119.2,284.4,661,536,1.5,0.33,0.32,0,10.808,76.9,5.64
2021-11-18 11:51:50,11/18/2021 12:14:27 p. m.,15.07,5.16,119.2,284.4,661,536,1.5,0.33,0.32,0,10.809,76.6,5.62
2021-11-18 11:51:55,11/18/2021 12:14:32 p. m.,15.07,5.16,119.2,284.4,661,536,1.5,0.33,0.32,0,10.808,75.9,5.57
2021-11-18 11:52:00,11/18/2021 12:14:37 p. m.,15.07,5.16,119.2,284.5,661,536,1.5,0.33,0.32,0,10.809,75.4,5.54
2021-11-18 11:52:05,11/18/2021 12:14:42 p. m.,15.07,5.16,119.2,284.5,661,536,1.5,0.33,0.32,0,10.808,74.9,5.5
2021-11-18 11:52:10,11/18/2021 12:14:47 p. m.,15.07,5.16,119.2,284.5,661,536,1.5,0.33,0.32,0,10.808,74.9,5.5
2021-11-18 11:52:15,11/18/2021 12:14:52 p. m.,15.07,5.16,119.2,284.5,661,536,1.5,0.33,0.32,0,10.807,75,5.5
2021-11-18 11:52:20,11/18/2021 12:14:57 p. m.,15.07,5.16,119.2,284.5,661,536,1.5,0.33,0.32,0,10.807,74.9,5.5
2021-11-18 11:52:25,11/18/2021 12:15:02 p. m.,15.07,5.16,119.1,284.5,661,536,1.5,0.33,0.32,0,10.808,74.7,5.48
2021-11-18 11:52:30,11/18/2021 12:15:07 p. m.,15.07,5.16,119.1,284.5,661,536,1.5,0.33,0.32,0,10.807,74.3,5.46
2021-11-18 11:52:35,11/18/2021 12:15:12 p. m.,15.07,5.16,119.2,284.5,661,536,1.5,0.33,0.32,0,10.807,74.1,5.44
2021-11-18 11:52:40,11/18/2021 12:15:17 p. m.,15.08,5.16,119.2,284.5,661,536,1.5,0.33,0.32,0,10.808,73.9,5.43
2021-11-18 11:52:45,11/18/2021 12:15:22 p. m.,15.08,5.16,119.1,284.5,661,536,1.5,0.33,0.32,0,10.807,73.8,5.42
2021-11-18 11:52:50,11/18/2021 12:15:27 p. m.,15.08,5.16,119.2,284.5,661,536,1.5,0.33,0.32,0,10.808,73.9,5.42
2021-11-18 11:52:55,11/18/2021 12:15:32 p. m.,15.09,5.16,119.2,284.5,661,536,1.5,0.33,0.32,0,10.809,74.9,5.5
2021-11-18 11:53:00,11/18/2021 12:15:37 p. m.,15.09,5.16,119.2,284.5,661,536,1.5,0.33,0.32,0,10.809,75.9,5.57
2021-11-18 11:53:05,11/18/2021 12:15:42 p. m.,15.09,5.16,119.2,284.5,661,536,1.5,0.33,0.32,0,10.81,76.6,5.62
2021-11-18 11:53:10,11/18/2021 12:15:47 p. m.,15.09,5.16,119.2,284.5,661,536,1.5,0.33,0.32,0,10.809,77.2,5.66
2021-11-18 11:53:15,11/18/2021 12:15:52 p. m.,15.09,5.16,119.2,284.4,661,536,1.5,0.33,0.32,0,10.808,78.3,5.74
2021-11-18 11:53:20,11/18/2021 12:15:57 p. m.,15.09,5.16,119.1,284.3,661,536,1.5,0.33,0.32,0,10.81,78.3,5.75
2021-11-18 11:53:25,11/18/2021 12:16:02 p. m.,15.09,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.81,78.1,5.73
2021-11-18 11:53:30,11/18/2021 12:16:07 p. m.,15.09,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.809,77.4,5.68
2021-11-18 11:53:35,11/18/2021 12:16:12 p. m.,15.09,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.807,77.1,5.66
2021-11-18 11:53:40,11/18/2021 12:16:17 p. m.,15.09,5.16,119.2,284.3,661,536,1.5,0.33,0.32,0,10.806,77.9,5.72
